name,price_usd,price_inr,positive_reviews,negative_reviews,user_rating_pct,jes,category,joy_per_1000_inr,rank_in_category
not available,0.0,0.0,11002,4035,73.16619006450755,73.16619006450755,Indie/AA,73166.19006450755,237.0
Soccer Manager 2022,0.0,0.0,2194,806,73.13333333333333,73.13333333333333,Indie/AA,73133.33333333333,238.0
Town of Salem 2,0.0,0.0,5692,2092,73.12435765673175,73.12435765673175,Indie/AA,73124.35765673175,239.0
Closers,0.0,0.0,3297,1214,73.08800709377078,73.08800709377078,Indie/AA,73088.00709377078,240.0
ESEA,0.0,0.0,3052,1125,73.06679435001196,73.06679435001196,Indie/AA,73066.79435001196,241.0
WWE 2K22,0.0,0.0,7313,2700,73.03505442924198,73.03505442924198,Indie/AA,73035.05442924198,242.0
F1® 24,0.0,0.0,11826,4370,73.01802914299827,73.01802914299827,Indie/AA,73018.02914299828,243.0
The Corridor: On Behalf Of The Dead,0.0,0.0,24,9,72.72727272727273,72.72727272727273,Indie/AA,72727.27272727274,244.0
Freestyle 2: Street Basketball,0.0,0.0,9153,3494,72.37289475765003,72.37289475765003,Indie/AA,72372.89475765004,245.0
Rise of the Argonauts,0.0,0.0,573,220,72.25725094577552,72.25725094577552,Indie/AA,72257.25094577552,246.0
Dragon Nest,0.0,0.0,1651,634,72.25382932166302,72.25382932166302,Indie/AA,72253.82932166303,247.0
"Shardbound: Forge Your Path, Master Your Strategy",0.0,0.0,962,371,72.16804201050263,72.16804201050263,Indie/AA,72168.04201050263,248.0
Tom Clancy's Splinter Cell Conviction™,0.0,0.0,3188,1248,71.86654643823263,71.86654643823263,Indie/AA,71866.54643823263,249.0
Champions Online,0.0,0.0,2990,1192,71.49689143950263,71.49689143950263,Indie/AA,71496.89143950264,250.0
Supremacy: Call of War 1942,0.0,0.0,4168,1664,71.46776406035666,71.46776406035666,Indie/AA,71467.76406035665,251.0
Underworld Idle,0.0,0.0,825,333,71.24352331606218,71.24352331606218,Indie/AA,71243.52331606219,252.0
The Braves,0.0,0.0,1170,473,71.21119902617164,71.21119902617164,Indie/AA,71211.19902617164,253.0
eFootball  PES 2020,0.0,0.0,18667,7563,71.16660312619139,71.16660312619139,Indie/AA,71166.60312619139,254.0
Epicenter VR,0.0,0.0,32,13,71.11111111111111,71.11111111111111,Indie/AA,71111.11111111111,255.0
Dungeons & Dragons Online®,0.0,0.0,5140,2090,71.0926694329184,71.0926694329184,Indie/AA,71092.6694329184,256.0
Streamline,0.0,0.0,1426,582,71.01593625498009,71.01593625498009,Indie/AA,71015.93625498009,257.0
Soulworker,0.0,0.0,7552,3088,70.97744360902256,70.97744360902256,Indie/AA,70977.44360902256,258.0
Magic Duels,0.0,0.0,16916,6928,70.94447240395907,70.94447240395907,Indie/AA,70944.47240395907,259.0
God Mode,0.0,0.0,1785,740,70.6930693069307,70.6930693069307,Indie/AA,70693.0693069307,260.0
Orake Classic,0.0,0.0,448,186,70.66246056782335,70.66246056782335,Indie/AA,70662.46056782335,261.0
Gothic Playable Teaser,0.0,0.0,10607,4457,70.41290493892724,70.41290493892724,Indie/AA,70412.90493892724,262.0
Dead Frontier 2,0.0,0.0,18844,7957,70.31080929816052,70.31080929816052,Indie/AA,70310.80929816052,263.0
Phantasy Star Online 2 New Genesis,0.0,0.0,16848,7196,70.07153551821659,70.07153551821659,Indie/AA,70071.5355182166,264.0
Evolve Stage 2,0.0,0.0,33844,14518,69.98056325214012,69.98056325214012,Indie/AA,69980.56325214011,265.0
MARVEL Puzzle Quest,0.0,0.0,3068,1319,69.93389560063825,69.93389560063825,Indie/AA,69933.89560063825,266.0
Halo Infinite,0.0,0.0,123333,53708,69.6635242683898,69.6635242683898,Indie/AA,69663.52426838981,267.0
Wild Warfare,0.0,0.0,691,303,69.51710261569416,69.51710261569416,Indie/AA,69517.10261569415,268.0
Galactic Junk League,0.0,0.0,1212,532,69.4954128440367,69.4954128440367,Indie/AA,69495.41284403669,269.0
Battle Carnival,0.0,0.0,805,358,69.21754084264833,69.21754084264833,Indie/AA,69217.54084264833,270.0
ANOTHER EDEN,0.0,0.0,1290,575,69.16890080428955,69.16890080428955,Indie/AA,69168.90080428954,271.0
Animaze by FaceRig,0.0,0.0,2283,1019,69.13991520290733,69.13991520290733,Indie/AA,69139.91520290733,272.0
Operation Flashpoint: Dragon Rising,0.0,0.0,1676,751,69.05644829007005,69.05644829007005,Indie/AA,69056.44829007005,273.0
PrprLive,0.0,0.0,978,439,69.01905434015526,69.01905434015526,Indie/AA,69019.05434015527,274.0
Journey To The Center Of The Earth,0.0,0.0,480,216,68.96551724137932,68.96551724137932,Indie/AA,68965.51724137932,275.0
DEAD OR ALIVE 5 Last Round: Core Fighters,0.0,0.0,6884,3128,68.75749101078705,68.75749101078705,Indie/AA,68757.49101078705,276.0
Orcs Must Die! Unchained,0.0,0.0,4205,1915,68.70915032679738,68.70915032679738,Indie/AA,68709.15032679739,277.0
Evil Inside - Prologue,0.0,0.0,693,317,68.61386138613862,68.61386138613862,Indie/AA,68613.86138613863,278.0
New World: Aeternum,0.0,0.0,196798,90080,68.59989263728833,68.59989263728833,Indie/AA,68599.89263728833,279.0
Dreadnought,0.0,0.0,4450,2090,68.0428134556575,68.0428134556575,Indie/AA,68042.8134556575,280.0
Requiem: Desiderium Mortis,0.0,0.0,610,293,67.55260243632335,67.55260243632335,Indie/AA,67552.60243632336,281.0
ONE PIECE Bounty Rush,0.0,0.0,1787,864,67.40852508487363,67.40852508487363,Indie/AA,67408.52508487363,282.0
NightSpawn,0.0,0.0,39,19,67.24137931034483,67.24137931034483,Indie/AA,67241.37931034483,283.0
Lords Mobile: Kingdom Wars,0.0,0.0,3761,1856,66.95745059640377,66.95745059640377,Indie/AA,66957.45059640377,284.0
Divine Knockout (DKO),0.0,0.0,4433,2198,66.85266174031067,66.85266174031067,Indie/AA,66852.66174031066,285.0
Thunder Tier One,0.0,0.0,3162,1573,66.779303062302,66.779303062302,Indie/AA,66779.303062302,286.0
Darza's Dominion,0.0,0.0,805,404,66.58395368072787,66.58395368072787,Indie/AA,66583.95368072788,287.0
Counter-Strike Nexon,0.0,0.0,28373,14329,66.44419465130439,66.44419465130439,Indie/AA,66444.19465130438,288.0
Blade Symphony,0.0,0.0,3188,1615,66.37518217780554,66.37518217780554,Indie/AA,66375.18217780555,289.0
ACE - Arena: Cyber Evolution,0.0,0.0,702,359,66.16399622997172,66.16399622997172,Indie/AA,66163.99622997172,290.0
Stash,0.0,0.0,441,227,66.01796407185628,66.01796407185628,Indie/AA,66017.96407185629,291.0
Guns and Robots,0.0,0.0,1113,578,65.81904198698994,65.81904198698994,Indie/AA,65819.04198698995,292.0
Stay Out,0.0,0.0,16994,8906,65.61389961389962,65.61389961389962,Indie/AA,65613.89961389962,293.0
Ace of Spades: Battle Builder,0.0,0.0,11922,6346,65.26165973286622,65.26165973286622,Indie/AA,65261.65973286622,294.0
Tree of Life,0.0,0.0,4364,2328,65.21219366407651,65.21219366407651,Indie/AA,65212.193664076505,295.0
Allods Online RU,0.0,0.0,1082,585,64.90701859628074,64.90701859628074,Indie/AA,64907.01859628074,296.0
BEACHED,0.0,0.0,2286,1238,64.8694665153235,64.8694665153235,Indie/AA,64869.4665153235,297.0
WWE 2K16,0.0,0.0,1808,989,64.6406864497676,64.6406864497676,Indie/AA,64640.6864497676,298.0
March of Empires,0.0,0.0,1082,600,64.3281807372176,64.3281807372176,Indie/AA,64328.18073721759,299.0
Aberoth,0.0,0.0,922,514,64.20612813370474,64.20612813370474,Indie/AA,64206.12813370474,300.0
War Robots: Frontiers,0.0,0.0,1977,1105,64.14665801427645,64.14665801427645,Indie/AA,64146.65801427646,301.0
Memoir '44 Online,0.0,0.0,393,222,63.90243902439025,63.90243902439025,Indie/AA,63902.439024390245,302.0
War Planet Online: Global Conquest,0.0,0.0,579,332,63.55653128430296,63.55653128430296,Indie/AA,63556.53128430296,303.0
APB Reloaded,0.0,0.0,23693,13599,63.53373377668132,63.53373377668132,Indie/AA,63533.73377668132,304.0
Batla,0.0,0.0,1950,1130,63.31168831168831,63.31168831168831,Indie/AA,63311.68831168831,305.0
The Crew™,0.0,0.0,10721,6318,62.92035917600798,62.92035917600798,Indie/AA,62920.35917600798,306.0
WGT Golf,0.0,0.0,1820,1091,62.52147028512539,62.52147028512539,Indie/AA,62521.47028512539,307.0
Removed,0.0,0.0,25,15,62.5,62.5,Indie/AA,62500.0,308.0
Only If,0.0,0.0,3699,2246,62.220353238015136,62.220353238015136,Indie/AA,62220.35323801514,309.0
Inferna,0.0,0.0,1335,814,62.12191717077711,62.12191717077711,Indie/AA,62121.91717077711,310.0
Arcane Sorcery,0.0,0.0,41,25,62.121212121212125,62.121212121212125,Indie/AA,62121.21212121213,311.0
Rakion Chaos Force,0.0,0.0,2163,1323,62.048192771084345,62.048192771084345,Indie/AA,62048.192771084345,312.0
Wurm Online,0.0,0.0,1444,884,62.02749140893471,62.02749140893471,Indie/AA,62027.49140893471,313.0
Radical Heights,0.0,0.0,6072,3727,61.965506684355546,61.965506684355546,Indie/AA,61965.50668435555,314.0
Dungeon Fighter Online,0.0,0.0,3397,2141,61.33983387504514,61.33983387504514,Indie/AA,61339.83387504514,315.0
Einar,0.0,0.0,878,554,61.312849162011176,61.312849162011176,Indie/AA,61312.84916201117,316.0
Fantasy Strike,0.0,0.0,1257,807,60.90116279069767,60.90116279069767,Indie/AA,60901.16279069767,317.0
Traitors in Salem,0.0,0.0,657,422,60.889712696941615,60.889712696941615,Indie/AA,60889.71269694161,318.0
Lost Saga NA,0.0,0.0,412,265,60.856720827178734,60.856720827178734,Indie/AA,60856.72082717873,319.0
KurtzPel,0.0,0.0,20936,13480,60.83217108321711,60.83217108321711,Indie/AA,60832.17108321712,320.0
Operation: New Earth,0.0,0.0,468,306,60.46511627906976,60.46511627906976,Indie/AA,60465.11627906976,321.0
Minimum,0.0,0.0,2405,1590,60.20025031289112,60.20025031289112,Indie/AA,60200.25031289112,322.0
Line of Sight,0.0,0.0,5402,3653,59.657647708448366,59.657647708448366,Indie/AA,59657.64770844836,323.0
Football Manager 2017,0.0,0.0,6576,4465,59.55982247984784,59.55982247984784,Indie/AA,59559.82247984784,324.0
Pandemic Express - Zombie Escape,0.0,0.0,2661,1836,59.17278185456971,59.17278185456971,Indie/AA,59172.78185456972,325.0
VEGA Conflict,0.0,0.0,2865,2020,58.64892528147389,58.64892528147389,Indie/AA,58648.92528147389,326.0
Dis The Game,0.0,0.0,917,651,58.48214285714286,58.48214285714286,Indie/AA,58482.14285714286,327.0
Hand of the Gods,0.0,0.0,734,543,57.47846515270164,57.47846515270164,Indie/AA,57478.46515270164,328.0
Oil Rush,0.0,0.0,293,217,57.45098039215686,57.45098039215686,Indie/AA,57450.98039215686,329.0
Portal 2 Sixense Perceptual Pack,0.0,0.0,299,225,57.06106870229007,57.06106870229007,Indie/AA,57061.06870229008,330.0
Games of Glory,0.0,0.0,315,243,56.451612903225815,56.451612903225815,Indie/AA,56451.61290322582,331.0
Astral Party ,0.0,0.0,9547,7422,56.26141787966292,56.26141787966292,Indie/AA,56261.41787966292,332.0
Rustbucket Rumble,0.0,0.0,209,163,56.18279569892473,56.18279569892473,Indie/AA,56182.795698924725,333.0
雀姬/姫麻雀,0.0,0.0,1547,1270,54.91657791977281,54.91657791977281,Indie/AA,54916.57791977281,334.0
Modern Combat 5,0.0,0.0,3130,2595,54.67248908296944,54.67248908296944,Indie/AA,54672.48908296944,335.0
Project CARS 3,0.0,0.0,1887,1582,54.396079561833375,54.396079561833375,Indie/AA,54396.07956183337,336.0
Undawn,0.0,0.0,3439,2906,54.20015760441292,54.20015760441292,Indie/AA,54200.157604412925,337.0
Infestation: The New Z,0.0,0.0,18200,15615,53.82226822416087,53.82226822416087,Indie/AA,53822.26822416087,338.0
NBA 2K17,0.0,0.0,4724,4074,53.69402136849284,53.69402136849284,Indie/AA,53694.02136849284,339.0
Madden NFL 22,0.0,0.0,3856,3395,53.17887187974073,53.17887187974073,Indie/AA,53178.871879740735,340.0
Cabals: Card Blitz,0.0,0.0,59,52,53.15315315315316,53.15315315315316,Indie/AA,53153.153153153165,341.0
Monstrum 2 Beta,0.0,0.0,79,71,52.66666666666666,52.66666666666666,Indie/AA,52666.66666666666,342.0
Fog Of War - Free Edition,0.0,0.0,916,827,52.5530694205393,52.5530694205393,Indie/AA,52553.0694205393,343.0
Garten of Banban,0.0,0.0,6120,5577,52.3211079764042,52.3211079764042,Indie/AA,52321.1079764042,344.0
Operation Flashpoint: Red River,0.0,0.0,787,723,52.11920529801325,52.11920529801325,Indie/AA,52119.20529801325,345.0
NBA 2K16,0.0,0.0,3817,3556,51.76997151769972,51.76997151769972,Indie/AA,51769.97151769972,346.0
Home Sweet Home : Online,0.0,0.0,1029,975,51.34730538922155,51.34730538922155,Indie/AA,51347.305389221554,347.0
Victory: The Age of Racing,0.0,0.0,677,656,50.78769692423106,50.78769692423106,Indie/AA,50787.69692423106,348.0
Islands of Nyne: Battle Royale,0.0,0.0,3387,3302,50.63537150545672,50.63537150545672,Indie/AA,50635.37150545672,349.0
NBA 2K20,0.0,0.0,30260,30413,49.87391426169796,49.87391426169796,Indie/AA,49873.91426169796,350.0
New Frontier,0.0,0.0,1834,1883,49.34086629001883,49.34086629001883,Indie/AA,49340.86629001883,351.0
Defiance 2050,0.0,0.0,1120,1167,48.97245299519021,48.97245299519021,Indie/AA,48972.45299519021,352.0
Sniper Fury,0.0,0.0,1330,1399,48.73580065958226,48.73580065958226,Indie/AA,48735.80065958226,353.0
Catan Universe,0.0,0.0,7826,8234,48.72976338729764,48.72976338729764,Indie/AA,48729.76338729764,354.0
High Profits,0.0,0.0,464,494,48.43423799582464,48.43423799582464,Indie/AA,48434.23799582464,355.0
Tactical Craft Online,0.0,0.0,562,599,48.40654608096469,48.40654608096469,Indie/AA,48406.54608096469,356.0
Battle Islands: Commanders,0.0,0.0,423,453,48.28767123287671,48.28767123287671,Indie/AA,48287.67123287671,357.0
Olympic Games Tokyo 2020 – The Official Video Game™,0.0,0.0,1299,1395,48.21826280623608,48.21826280623608,Indie/AA,48218.26280623608,358.0
Anno Online,0.0,0.0,495,532,48.19863680623174,48.19863680623174,Indie/AA,48198.63680623174,359.0
Hood: Outlaws & Legends,0.0,0.0,3675,4009,47.82665278500781,47.82665278500781,Indie/AA,47826.65278500781,360.0
RAM Pressure,0.0,0.0,461,513,47.3305954825462,47.3305954825462,Indie/AA,47330.5954825462,361.0
Nine to Five,0.0,0.0,1541,1759,46.696969696969695,46.696969696969695,Indie/AA,46696.969696969696,362.0
Madden NFL 24,0.0,0.0,3982,4622,46.28079962807996,46.28079962807996,Indie/AA,46280.79962807996,363.0
Magic 2015 - Duels of the Planeswalkers,0.0,0.0,1817,2190,45.34564512103818,45.34564512103818,Indie/AA,45345.64512103818,364.0
All Is Dust,0.0,0.0,593,729,44.85627836611195,44.85627836611195,Indie/AA,44856.278366111954,365.0
The Sandbox Evolution - Craft a 2D Pixel Universe!,0.0,0.0,630,860,42.28187919463088,42.28187919463088,Indie/AA,42281.879194630885,366.0
The SKIES - BETA,0.0,0.0,1655,2288,41.97311691605377,41.97311691605377,Indie/AA,41973.11691605377,367.0
CODE2040,0.0,0.0,357,495,41.901408450704224,41.901408450704224,Indie/AA,41901.40845070422,368.0
NBA 2K21,0.0,0.0,16233,22823,41.563396149119214,41.563396149119214,Indie/AA,41563.39614911922,369.0
Superfuse,0.0,0.0,411,628,39.55726660250241,39.55726660250241,Indie/AA,39557.26660250241,370.0
King and Kingdoms,0.0,0.0,26,41,38.80597014925373,38.80597014925373,Indie/AA,38805.97014925373,371.0
HIT,0.0,0.0,182,290,38.559322033898304,38.559322033898304,Indie/AA,38559.3220338983,372.0
Drive Megapolis,0.0,0.0,112,183,37.96610169491525,37.96610169491525,Indie/AA,37966.10169491525,373.0
Hide vs. Seek,0.0,0.0,238,391,37.83783783783784,37.83783783783784,Indie/AA,37837.83783783784,374.0
Bless Online,0.0,0.0,3683,6185,37.322659100121605,37.322659100121605,Indie/AA,37322.65910012161,375.0
Genesis Online,0.0,0.0,610,1281,32.25806451612903,32.25806451612903,Indie/AA,32258.06451612903,376.0
NBA 2K18,0.0,0.0,5473,13319,29.12409535972754,29.12409535972754,Indie/AA,29124.09535972754,377.0
Guardians of Middle-earth,0.0,0.0,341,1068,24.20156139105749,24.20156139105749,Indie/AA,24201.56139105749,378.0
Orlando Theme Park VR - Roller Coaster and Rides,0.0,0.0,9,37,19.565217391304348,19.565217391304348,Indie/AA,19565.217391304348,379.0
House of Detention,0.49,40.67,7930,697,91.92071403732469,2.205920663242733,Indie/AA,2205.920663242733,380.0
Pleasure Puzzle:Portrait 趣拼拼：肖像画,0.49,40.67,1681,173,90.6688241639698,2.1758777097184976,Indie/AA,2175.877709718497,381.0
Russian Life Simulator,0.49,40.67,7009,884,88.80020271126314,2.1310343823197297,Indie/AA,2131.03438231973,382.0
"Planes, Bullets and Vodka",0.49,40.67,1698,296,85.15546639919759,2.043567708164089,Indie/AA,2043.567708164089,383.0
Barro F,0.49,40.67,1596,308,83.82352941176471,2.0116037775801465,Indie/AA,2011.6037775801465,384.0
Cyberhunt,0.49,40.67,1621,325,83.29907502569374,1.999017879186315,Indie/AA,1999.0178791863148,385.0
Nya Nya Nya Girls (ʻʻʻ)_(=^･ω･^=)_(ʻʻʻ),0.49,40.67,460,99,82.28980322003578,1.9747972934973788,Indie/AA,1974.7972934973789,386.0
Distant Space,0.49,40.67,317,82,79.4486215538847,1.906614388142181,Indie/AA,1906.6143881421813,387.0
DR LIVESEY ROM AND DEATH EDITION,0.65,53.95,12605,731,94.51859628074384,1.7200836447815075,Indie/AA,1720.0836447815072,388.0
Heaven Forest NIGHTS,0.49,40.67,227,112,66.96165191740413,1.6069510899305046,Indie/AA,1606.9510899305046,389.0
DISTRAINT: Deluxe Edition,0.69,57.27,11408,834,93.18738768175136,1.5992343861635725,Indie/AA,1599.2343861635725,390.0
Bad Rats: the Rats' Revenge,0.59,48.97,11745,3126,78.97922130320758,1.5805327457115783,Indie/AA,1580.5327457115786,391.0
Asteroid Bounty Hunter,0.49,40.67,513,272,65.35031847133757,1.5682821807376426,Indie/AA,1568.2821807376426,392.0
Starship Annihilator,0.49,40.67,205,112,64.66876971608832,1.5519263190805932,Indie/AA,1551.9263190805932,393.0
Refunct,0.74,61.42,16608,723,95.82828457676996,1.5352176317970192,Indie/AA,1535.2176317970195,394.0
Suicide Guy,0.71,58.93,2391,322,88.13122005160339,1.470569331747095,Indie/AA,1470.569331747095,395.0
Dead Bits,0.49,40.67,5141,3408,60.13568838460639,1.4431410699449576,Indie/AA,1443.1410699449575,396.0
Heaven Island - VR MMO,0.55,45.650000000000006,1487,883,62.74261603375527,1.3449649739283014,Indie/AA,1344.964973928301,397.0
Beholder,0.83,68.89,25444,2303,91.70000360399322,1.3120618629845933,Indie/AA,1312.0618629845933,398.0
Darkness Assault,0.49,40.67,345,310,52.67175572519084,1.2640210157233225,Indie/AA,1264.0210157233223,399.0
Escape from Nightmare School,0.99,82.17,3,0,100.0,1.2023566189731874,Indie/AA,1202.356618973187,400.0
SteamWorld Dig,0.99,82.17,7697,498,93.92312385600977,1.1292908964291182,Indie/AA,1129.2908964291182,401.0
Timberman,0.99,82.17,10572,764,93.26040931545518,1.1213227042858624,Indie/AA,1121.3227042858623,402.0
Distrust: Polar Survival,0.77,63.91,1745,680,71.95876288659794,1.108592865299614,Indie/AA,1108.592865299614,403.0
Red Lake,0.49,40.67,430,526,44.97907949790795,1.0794115550253889,Indie/AA,1079.411555025389,404.0
Hitman: Codename 47,0.79,65.57000000000001,3044,1195,71.80938900684124,1.07870495729069,Indie/AA,1078.70495729069,405.0
UBERMOSH Vol.3,0.99,82.17,274,34,88.96103896103897,1.069628940255368,Indie/AA,1069.628940255368,406.0
The Undying Plague,0.49,40.67,75,95,44.11764705882353,1.0587388303053402,Indie/AA,1058.73883030534,407.0
Crazy Flasher Series 2021,0.99,82.17,2419,330,87.99563477628229,1.058021339140102,Indie/AA,1058.021339140102,408.0
Fly O'Clock,0.99,82.17,596,89,87.00729927007299,1.0461380217635323,Indie/AA,1046.1380217635324,409.0
BlackSmith HIT,0.99,82.17,570,119,82.72859216255442,0.9946927036498068,Indie/AA,994.6927036498066,410.0
Broken Armor,0.99,82.17,655,138,82.59773013871374,0.993119275444436,Indie/AA,993.119275444436,411.0
Mouse (Sneaking),0.99,82.17,932,213,81.39737991266375,0.9786867850506644,Indie/AA,978.6867850506644,412.0
The Iron Union,0.99,82.17,4,1,80.0,0.96188529517855,Indie/AA,961.88529517855,413.0
秦殇 (Prince of Qin),0.99,82.17,1832,508,78.2905982905983,0.9413321905807176,Indie/AA,941.3321905807176,414.0
Welcome To Lakewood,0.99,82.17,7,2,77.77777777777779,0.935166259201368,Indie/AA,935.166259201368,415.0
Secret in Story,0.89,73.87,79,35,69.2982456140351,0.9255809484978642,Indie/AA,925.5809484978644,416.0
Mars: War Logs,0.99,82.17,2149,717,74.98255408234473,0.9015577020842218,Indie/AA,901.5577020842218,417.0
Lord of the Dark Castle,0.99,82.17,120,42,74.07407407407408,0.8906345325727314,Indie/AA,890.6345325727314,418.0
Sherlock Holmes: The Awakened (2008),0.99,82.17,588,209,73.77666248431619,0.8870585846376842,Indie/AA,887.0585846376841,419.0
Wasteland 1 - The Original Classic,1.07,88.81,359,96,78.9010989010989,0.8785335586359971,Indie/AA,878.5335586359971,420.0
Street Warriors Online,0.81,67.23,941,693,57.58873929008568,0.8440383891262739,Indie/AA,844.038389126274,421.0
Black Sand Drift,0.99,82.17,166,75,68.87966804979253,0.8281792479234402,Indie/AA,828.1792479234402,422.0
Dungeon of Rikka,1.24,102.92,24,4,85.71428571428571,0.8248102936324645,Indie/AA,824.8102936324645,423.0
Dinosaur Hunt,0.99,82.17,2576,1273,66.92647440893738,0.804694894901255,Indie/AA,804.694894901255,424.0
Lucky Pikinini - Advanced Killer Cyborg,0.99,82.17,2,1,66.66666666666666,0.8015710793154581,Indie/AA,801.5710793154582,425.0
SteamWorld Heist,1.49,123.67,5622,390,93.5129740518962,0.7500840142126911,Indie/AA,750.084014212691,426.0
Florence,1.49,123.67,13301,936,93.42558123200112,0.7493830210315322,Indie/AA,749.3830210315322,427.0
Agent Awesome,0.99,82.17,576,349,62.27027027027027,0.7487107162470875,Indie/AA,748.7107162470875,428.0
Wooden House,0.99,82.17,185,124,59.8705501618123,0.7198575226862125,Indie/AA,719.8575226862125,429.0
Golf With Your Friends,1.49,123.67,59105,7975,88.11121049493143,0.7067555185283663,Indie/AA,706.7555185283662,430.0
BOKURA,1.64,136.12,9216,837,91.67412712623096,0.6685686050629446,Indie/AA,668.5686050629446,431.0
Blood Bowl: Chaos Edition (Classic),1.49,123.67,1434,337,80.97120271033315,0.6494842601294067,Indie/AA,649.4842601294067,432.0
Nuclear Contingency,0.99,82.17,163,142,53.44262295081968,0.6425709144020642,Indie/AA,642.5709144020643,433.0
Stronghold HD (2012),1.79,148.57,9459,438,95.5744164898454,0.63899456100719,Indie/AA,638.99456100719,434.0
Space Beret,0.99,82.17,354,331,51.67883211678832,0.6213638585642458,Indie/AA,621.3638585642458,435.0
AXYOS,0.99,82.17,1165,1113,51.14135206321334,0.6149014315644263,Indie/AA,614.9014315644264,436.0
Casual Golf,0.99,82.17,2,2,50.0,0.6011783094865937,Indie/AA,601.1783094865937,437.0
Russian SuperHero Dead Ivan,0.99,82.17,131,136,49.063670411985015,0.5899202887096912,Indie/AA,589.9202887096911,438.0
Karate Survivor,1.74,144.42,2224,383,85.30878404296126,0.5866372166343093,Indie/AA,586.6372166343093,439.0
Zup! F,1.99,165.17,7476,211,97.25510602315596,0.5852747549085634,Indie/AA,585.2747549085633,440.0
Zup! X,1.99,165.17,5809,182,96.96210983141378,0.5835115233280002,Indie/AA,583.5115233280002,441.0
Mirror,1.99,165.17,80419,2554,96.92189025345594,0.5832694845847984,Indie/AA,583.2694845847984,442.0
The Test,1.99,165.17,19334,620,96.89285356319536,0.5830947437154441,Indie/AA,583.0947437154442,443.0
Roguebook,1.74,144.42,3231,625,83.79149377593362,0.5762033680094459,Indie/AA,576.203368009446,444.0
Zup!,1.99,165.17,7755,464,94.35454434846088,0.5678193678068296,Indie/AA,567.8193678068296,445.0
Shatter,1.99,165.17,1209,81,93.72093023255816,0.5640063202296333,Indie/AA,564.0063202296333,446.0
Risk of Rain (2013),1.99,165.17,27648,1978,93.32343212043476,0.5616142030476907,Indie/AA,561.6142030476907,447.0
Saving Grace,1.99,165.17,27,2,93.10344827586206,0.5602903549128126,Indie/AA,560.2903549128126,448.0
LoveChoice,1.99,165.17,31465,2425,92.84449690174092,0.5587320027787261,Indie/AA,558.7320027787262,449.0
Metro 2033 Redux,1.99,165.17,101543,9424,91.50738507844676,0.5506853528220903,Indie/AA,550.6853528220904,450.0
Flower,1.74,144.42,3666,917,79.99127209251581,0.5500706374124317,Indie/AA,550.0706374124317,451.0
Car Mechanic Simulator 2018,1.99,165.17,47065,4456,91.35109955163914,0.549744836923868,Indie/AA,549.744836923868,452.0
Oh...Sir!! The Insult Simulator,1.99,165.17,3370,332,91.03187466234468,0.5478237627871739,Indie/AA,547.8237627871739,453.0
Assemble with Care,1.99,165.17,7890,800,90.79401611047182,0.5463923458534743,Indie/AA,546.3923458534742,454.0
The Pasture,0.99,82.17,94,114,45.19230769230769,0.5433727028051905,Indie/AA,543.3727028051904,455.0
Darkest Hour: A Hearts of Iron Game,1.99,165.17,1802,209,89.60716061660865,0.5392499284865419,Indie/AA,539.2499284865419,456.0
Thief Simulator,1.99,165.17,31601,4206,88.2536934119027,0.531104852933157,Indie/AA,531.104852933157,457.0
Ballads of Hongye: REBORN,1.99,165.17,3089,498,86.1165319208252,0.5182435573257821,Indie/AA,518.243557325782,458.0
Prince of Persia®: The Sands of Time,1.99,165.17,3844,637,85.78442311983933,0.5162449486660609,Indie/AA,516.2449486660608,459.0
Once in Yaissor,1.99,165.17,1042,183,85.06122448979592,0.5118927874453627,Indie/AA,511.8927874453627,460.0
Bastion,2.24,185.92,35661,1731,95.3706675224647,0.5102218463645661,Indie/AA,510.22184636456615,461.0
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2.24,185.92,4463,247,94.75583864118896,0.5069325842135082,Indie/AA,506.9325842135083,462.0
12 is Better Than 6,1.99,165.17,6152,1217,83.48486904600352,0.5024063853042278,Indie/AA,502.4063853042277,463.0
Sins Of The Demon RPG,1.99,165.17,824,165,83.3164812942366,0.5013930390217043,Indie/AA,501.3930390217043,464.0
Waveform,1.99,165.17,1774,369,82.78114792347176,0.4981714384273441,Indie/AA,498.1714384273441,465.0
The Testament of Sherlock Holmes,1.99,165.17,2852,718,79.88795518207283,0.4807603970757226,Indie/AA,480.76039707572266,466.0
Half Dead,1.99,165.17,2582,718,78.24242424242425,0.4708577014047316,Indie/AA,470.8577014047317,467.0
Turbo Pug DX,1.99,165.17,1407,405,77.64900662251655,0.4672865536650211,Indie/AA,467.2865536650211,468.0
Undertale,2.49,206.67,264082,8850,96.757434086146,0.4659191702515818,Indie/AA,465.91917025158193,469.0
Dungeon Journey,1.99,165.17,214,63,77.25631768953069,0.4649233778030372,Indie/AA,464.9233778030372,470.0
The Surge,1.94,161.01999999999998,8236,2715,75.20774358506073,0.4641880236085713,Indie/AA,464.18802360857137,471.0
Greyfox RPG,1.99,165.17,1380,458,75.0816104461371,0.4518361343572071,Indie/AA,451.83613435720713,472.0
Dark Messiah of Might & Magic,2.49,206.67,4769,355,93.07181889149102,0.4481717094018925,Indie/AA,448.1717094018925,473.0
Tank Mechanic Simulator,2.39,198.37,7346,960,88.44209005538166,0.4436078148938238,Indie/AA,443.60781489382384,474.0
